collection,collection.label,ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,classif3,classif3.label,classif4,classif4.label,classif5,classif5.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,
IR,Industrial relations,ISL,Iceland,FI:8263,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,95.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ISL,Iceland,FI:8263,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,91.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ISL,Iceland,FI:8263,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,87.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ISL,Iceland,FI:8263,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,79.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ISL,Iceland,FI:8263,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,83.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ISL,Iceland,FI:8263,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,84.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ISL,Iceland,FI:8263,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,83.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ISL,Iceland,FI:8263,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,82.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ISL,Iceland,FI:8263,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,80.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ISR,Israel,BX:6648,Other household survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,32.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ISR,Israel,BX:6648,Other household survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,22.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ITA,Italy,FX:821,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,34.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ITA,Italy,FX:821,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,33.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ITA,Italy,FX:821,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,33.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ITA,Italy,FX:821,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,34.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ITA,Italy,FX:821,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,33.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ITA,Italy,FX:821,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,33.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ITA,Italy,FX:821,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,33.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ITA,Italy,FX:821,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,33.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ITA,Italy,FX:821,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,34.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ITA,Italy,FX:821,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,35.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ITA,Italy,FX:821,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,35.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ITA,Italy,FX:821,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,36.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ITA,Italy,FX:821,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,36.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,JPN,Japan,DA:261,Establishment survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,20.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,JPN,Japan,DA:261,Establishment survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,20.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,JPN,Japan,DA:261,Establishment survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,19.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,JPN,Japan,DA:261,Establishment survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,19.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,JPN,Japan,DA:261,Establishment survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,18.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,JPN,Japan,DA:261,Establishment survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,18.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,JPN,Japan,DA:261,Establishment survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,18.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,JPN,Japan,DA:261,Establishment survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,18.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,JPN,Japan,DA:261,Establishment survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,18.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,JPN,Japan,DA:261,Establishment survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,18.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,JPN,Japan,DA:261,Establishment survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,19.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,JPN,Japan,DA:261,Establishment survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,18.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,JPN,Japan,DA:261,Establishment survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,17.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KAZ,Kazakhstan,BA:632,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,37.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KAZ,Kazakhstan,BA:632,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,39.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KAZ,Kazakhstan,BA:632,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,39.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KAZ,Kazakhstan,BA:632,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,49.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KOR,"Korea, Republic of",FI:8268,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,11.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KOR,"Korea, Republic of",FI:8268,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,10.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KOR,"Korea, Republic of",FI:8268,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,10.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KOR,"Korea, Republic of",FI:8268,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,10.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KOR,"Korea, Republic of",FI:8268,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,9.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KOR,"Korea, Republic of",FI:8268,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,10.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KOR,"Korea, Republic of",FI:8268,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,10.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KOR,"Korea, Republic of",FI:8268,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,10.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KOR,"Korea, Republic of",FI:8268,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,10.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KOR,"Korea, Republic of",FI:8268,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,9.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KOR,"Korea, Republic of",FI:8268,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,9.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KOR,"Korea, Republic of",FI:8268,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,10.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,KWT,Kuwait,FX:828,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,2.3,,,,,T31:242,Trade union membership coverage : Employed persons,S9:3478,Reference group coverage: Total employment,
IR,Industrial relations,LAO,Lao People's Democratic Republic,FX:664,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,15.5,,,,,T31:242,Trade union membership coverage : Employed persons,S9:3478,Reference group coverage: Total employment,
IR,Industrial relations,LKA,Sri Lanka,FX:661,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,7.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LKA,Sri Lanka,FX:661,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,11.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LKA,Sri Lanka,FX:661,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,23.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LSO,Lesotho,FI:15,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,4.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LTU,Lithuania,FI:8270,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,16.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LTU,Lithuania,FI:8270,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,15.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LTU,Lithuania,FI:8270,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,13.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LTU,Lithuania,FI:8270,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,12.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LTU,Lithuania,FI:8270,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,11.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LTU,Lithuania,FI:8270,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,11.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LTU,Lithuania,FI:8270,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,9.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LTU,Lithuania,FI:8270,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,9.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LTU,Lithuania,FI:8270,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,10.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LTU,Lithuania,FI:8270,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,10.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LTU,Lithuania,FI:8270,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,9.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LTU,Lithuania,FI:8270,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,9.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LTU,Lithuania,FI:8270,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,8.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LUX,Luxembourg,FI:8272,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,42.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LUX,Luxembourg,FI:8272,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,42.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LUX,Luxembourg,FI:8272,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,42.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LUX,Luxembourg,FI:8272,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,42.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LUX,Luxembourg,FI:8272,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,41.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LUX,Luxembourg,FI:8272,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,40.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LUX,Luxembourg,FI:8272,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,38.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LUX,Luxembourg,FI:8272,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,36.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LUX,Luxembourg,FI:8272,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,36.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LUX,Luxembourg,FI:8272,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,35.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LUX,Luxembourg,FI:8272,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,33.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LUX,Luxembourg,FI:8272,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,32.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LUX,Luxembourg,FI:8272,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,32.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LVA,Latvia,FI:637,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,23.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LVA,Latvia,FI:637,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,21.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LVA,Latvia,FI:637,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,20.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LVA,Latvia,FI:637,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,19.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LVA,Latvia,FI:637,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,18.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LVA,Latvia,FI:637,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,16.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LVA,Latvia,FI:637,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,16.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LVA,Latvia,FI:637,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,15.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LVA,Latvia,FI:637,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,14.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LVA,Latvia,FI:637,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,15.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LVA,Latvia,FI:637,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,13.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LVA,Latvia,FI:637,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,13.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,LVA,Latvia,FI:637,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,12.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MDA,"Moldova, Republic of",BA:571,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,28.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MEX,Mexico,BA:463,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,15.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MEX,Mexico,BA:463,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,15.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MEX,Mexico,BA:463,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,16.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MEX,Mexico,BA:463,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,17.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MEX,Mexico,BA:463,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,16.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MEX,Mexico,BA:463,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,16.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MEX,Mexico,BA:463,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,16.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MEX,Mexico,BA:463,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,15.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MEX,Mexico,BA:463,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,15.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MEX,Mexico,BA:463,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,14.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MEX,Mexico,BA:463,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,14.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MEX,Mexico,BA:463,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,13.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MEX,Mexico,BA:463,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,13.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MKD,"Macedonia, the former Yugoslav Republic of",FX:3520,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,28.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MLT,Malta,FI:8274,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,59.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MLT,Malta,FI:8274,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,59.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MLT,Malta,FI:8274,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,58.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MLT,Malta,FI:8274,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,58.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MLT,Malta,FI:8274,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,56.5,,,,,,,S9:66,Reference group coverage: Employees,
