"행정구역(구)별","경제활동별","2010","2010","2010","2010","2010","2010","2010","2010","2010","2009","2009","2009","2009","2009","2009","2009","2009","2009","2008","2008","2008","2008","2008","2008","2008","2008","2008","2007","2007","2007","2007","2007","2007","2007","2007","2007","2006","2006","2006","2006","2006","2006","2006","2006","2006","2005","2005","2005","2005","2005","2005","2005","2005","2005"
"행정구역(구)별","경제활동별","산출액(당해년 가격)","중간소비","지역내총부가가치(당해년가격)","고정자본소모","지역내순생산","순기타생산세","지역내요소소득","산출액(2005년 기준년가격)","지역내총부가가치(2005년 기준년가격)","산출액(당해년 가격)","중간소비","지역내총부가가치(당해년가격)","고정자본소모","지역내순생산","순기타생산세","지역내요소소득","산출액(2005년 기준년가격)","지역내총부가가치(2005년 기준년가격)","산출액(당해년 가격)","중간소비","지역내총부가가치(당해년가격)","고정자본소모","지역내순생산","순기타생산세","지역내요소소득","산출액(2005년 기준년가격)","지역내총부가가치(2005년 기준년가격)","산출액(당해년 가격)","중간소비","지역내총부가가치(당해년가격)","고정자본소모","지역내순생산","순기타생산세","지역내요소소득","산출액(2005년 기준년가격)","지역내총부가가치(2005년 기준년가격)","산출액(당해년 가격)","중간소비","지역내총부가가치(당해년가격)","고정자본소모","지역내순생산","순기타생산세","지역내요소소득","산출액(2005년 기준년가격)","지역내총부가가치(2005년 기준년가격)","산출액(당해년 가격)","중간소비","지역내총부가가치(당해년가격)","고정자본소모","지역내순생산","순기타생산세","지역내요소소득","산출액(2005년 기준년가격)","지역내총부가가치(2005년 기준년가격)"
"광 산 구","건설업","1,129,083","766,322","362,761","30,003","332,758","3,218","329,540","917,904","332,810","1,206,411","825,112","381,299","29,089","352,210","2,875","349,335","987,949","355,883","1,727,145","1,143,439","583,706","55,437","528,269","2,898","525,371","1,110,453","605,516","1,347,424","833,622","513,802","26,169","487,633","4,351","483,282","1,279,964","492,485","1,243,819","752,969","490,850","25,074","465,776","3,861","461,915","1,213,606","483,868","908,220","546,214","362,006","19,595","342,411","4,664","337,747","908,220","362,006"
"광 산 구","도매및소매업","663,034","292,502","370,532","24,217","346,315","3,345","342,970","583,972","330,161","862,130","338,250","523,880","25,254","498,626","5,384","493,242","798,087","497,828","771,943","411,417","360,526","39,894","320,632","5,553","315,079","717,859","343,593","794,987","292,810","502,177","22,469","479,708","4,750","474,958","788,703","493,835","673,692","304,719","368,973","21,985","346,988","5,460","341,528","673,242","367,730","547,081","249,179","297,902","19,932","277,970","3,612","274,358","547,081","297,902"
"광 산 구","운수업","546,506","290,607","255,900","32,367","223,533","4,432","219,101","478,921","247,134","420,129","211,367","208,762","31,077","177,685","3,935","173,750","371,635","195,752","294,540","156,229","138,311","23,842","114,470","2,163","112,307","263,318","140,600","391,395","188,725","202,670","22,582","180,088","2,725","177,363","373,025","199,568","282,593","129,949","152,644","14,689","137,955","2,022","135,933","275,440","152,692","216,202","101,312","114,890","10,971","103,919","1,385","102,534","216,202","114,890"
"광 산 구","숙박및음식점업","341,134","248,361","92,773","6,011","86,762","2,534","84,228","293,892","86,982","244,784","179,009","65,775","4,455","61,320","1,831","59,488","215,775","62,710","312,004","223,544","88,460","5,638","82,822","1,824","80,999","286,327","83,244","275,473","192,548","82,925","5,247","77,678","2,542","75,136","266,601","77,955","256,961","180,494","76,467","4,643","71,824","2,335","69,489","253,137","73,951","233,847","164,025","69,822","4,208","65,614","1,833","63,781","233,847","69,822"
"광 산 구","정보및통신업","273,203","168,475","104,728","24,603","80,125","300","79,825","272,449","120,799","279,223","173,752","105,472","36,882","68,590","305","68,285","272,716","114,990","263,407","161,880","101,527","33,382","68,145","279","67,866","262,933","109,894","575,836","325,496","250,340","98,129","152,211","2,991","149,220","597,342","275,078","588,884","322,212","266,672","98,321","168,351","3,711","164,640","588,526","269,517","196,954","104,404","92,550","31,964","60,586","1,040","59,546","196,954","92,550"
"광 산 구","금융및보험업","158,029","63,442","94,587","4,742","89,846","477","89,369","150,592","90,216","152,745","66,271","86,474","6,864","79,610","614","78,997","155,862","90,751","150,760","63,746","87,014","4,801","82,213","490","81,723","147,749","87,078","222,804","92,879","129,925","7,086","122,839","1,155","121,684","231,117","139,616","210,282","85,163","125,119","6,637","118,482","1,101","117,381","213,014","128,882","202,917","70,322","132,595","6,856","125,739","734","125,005","202,917","132,595"
"광 산 구","부동산업및임대업","554,953","118,383","436,570","81,827","354,743","19,068","335,675","524,047","403,435","541,202","114,726","426,476","78,532","347,944","17,400","330,544","515,208","392,362","507,752","109,089","398,663","70,627","328,036","17,052","310,984","481,874","375,784","466,211","98,183","368,028","61,798","306,230","20,276","285,954","454,519","346,499","410,697","91,787","318,910","55,015","263,895","16,906","246,989","401,304","309,095","373,952","87,787","286,165","49,880","236,285","9,830","226,455","373,952","286,165"
"광 산 구","사업서비스업","183,265","66,488","116,777","5,009","111,769","552","111,217","154,012","95,173","224,652","76,040","148,612","6,405","142,207","727","141,480","192,550","123,434","185,471","61,676","123,796","5,498","118,298","507","117,791","156,036","100,031","118,261","38,764","79,497","3,972","75,525","432","75,093","110,980","72,395","215,525","79,649","135,876","5,901","129,975","764","129,211","210,041","130,917","121,647","43,676","77,971","3,351","74,620","383","74,237","121,647","77,971"
"광 산 구","공공행정,국방및사회보장행정","665,443","217,467","447,976","106,226","341,750","34","341,716","570,752","383,355","628,457","213,360","415,096","82,415","332,681","30","332,651","548,788","359,708","678,262","214,863","463,400","86,029","377,371","35","377,336","612,635","417,178","389,064","123,411","265,653","44,915","220,738","15","220,723","367,949","248,749","297,899","99,595","198,304","31,263","167,041","7","167,034","289,783","192,331","287,767","96,492","191,275","28,677","162,598","7","162,591","287,767","191,275"
"광 산 구","교육서비스업","574,430","127,085","447,345","38,779","408,567","556","408,010","471,710","366,192","497,025","102,606","394,419","34,338","360,081","333","359,748","416,809","330,565","567,101","112,431","454,670","37,732","416,938","436","416,503","492,104","396,089","490,100","93,665","396,435","34,278","362,157","404","361,753","448,358","361,762","450,810","86,369","364,441","30,651","333,790","142","333,648","433,816","350,938","391,712","74,820","316,892","26,541","290,351","105","290,246","391,712","316,892"
"광 산 구","보건업및사회복지서비스업","552,825","243,192","309,632","28,193","281,440","1,288","280,152","487,804","271,510","513,115","226,840","286,275","26,173","260,102","1,238","258,864","463,872","257,191","415,856","184,729","231,128","21,636","209,492","989","208,503","384,661","208,748","371,644","161,037","210,607","19,720","190,887","819","190,068","352,664","195,132","304,037","132,745","171,292","16,161","155,131","147","154,984","297,216","165,948","301,771","134,494","167,277","16,751","150,526","132","150,394","301,771","167,277"
"광 산 구","예술,스포츠및여가관련서비스업","73,842","34,193","39,649","3,907","35,742","1,471","34,271","67,440","37,507","59,266","9,618","49,649","3,707","45,941","1,201","44,740","55,107","47,600","55,655","24,175","31,480","3,470","28,010","888","27,123","53,819","31,331","46,237","19,941","26,296","2,771","23,525","220","23,305","45,609","26,204","45,876","20,028","25,848","2,683","23,165","49","23,116","45,904","26,200","42,903","19,056","23,847","2,468","21,379","39","21,340","42,903","23,847"
"광 산 구","기타서비스업","417,371","215,145","202,226","14,830","187,396","2,893","184,502","383,326","196,989","420,076","214,104","205,972","15,568","190,404","2,887","187,517","390,632","202,418","384,971","192,603","192,368","15,078","177,290","2,225","175,064","356,164","182,392","409,727","204,712","205,015","17,451","187,564","608","186,956","392,478","198,345","232,849","122,841","110,008","7,704","102,304","79","102,225","226,884","108,246","263,517","132,150","131,367","9,855","121,512","59","121,453","263,517","131,367"
