"","date","place","CO2","O3","CO","SO2","TinyDust","MicroDust","Year","Month","Day","date2"
"6834",20161129,"강남구",0.04,0.007,0.6,0.007,41,22,"2016","11","29",2016-11-29
"6835",20161129,"중구",0.048,0.005,0.6,0.004,40,25,"2016","11","29",2016-11-29
"6836",20161129,"성북구",0.044,0.006,0.7,0.005,43,28,"2016","11","29",2016-11-29
"6837",20161129,"한강대로",0.053,0.005,0.7,0.006,NA,NA,"2016","11","29",2016-11-29
"6838",20161129,"천호대로",0.059,0.005,0.8,0.005,38,NA,"2016","11","29",2016-11-29
"6839",20161129,"은평구",0.032,0.006,0.6,0.006,39,20,"2016","11","29",2016-11-29
"6840",20161129,"성동구",0.044,0.006,0.8,0.005,44,23,"2016","11","29",2016-11-29
"6841",20161129,"도산대로",0.048,0.005,1.3,0.005,47,20,"2016","11","29",2016-11-29
"6842",20161129,"도봉구",0.042,0.009,0.6,0.006,42,21,"2016","11","29",2016-11-29
"6843",20161129,"공항대로",0.071,0.005,0.9,0.007,83,27,"2016","11","29",2016-11-29
"6844",20161129,"정릉로",0.041,0.006,0.7,0.007,40,NA,"2016","11","29",2016-11-29
"6845",20161129,"강남대로",0.085,0.005,1.1,0.009,56,NA,"2016","11","29",2016-11-29
"6846",20161129,"영등포로",0.068,0.004,0.7,0.007,43,NA,"2016","11","29",2016-11-29
"6847",20161129,"종로구",0.047,0.007,0.7,0.004,39,25,"2016","11","29",2016-11-29
"6848",20161129,"관악구",0.058,0.006,0.9,0.006,41,26,"2016","11","29",2016-11-29
"6849",20161129,"청계천로",0.071,0.005,1.1,0.007,36,26,"2016","11","29",2016-11-29
"6850",20161129,"강북구",0.045,0.007,0.8,0.005,37,24,"2016","11","29",2016-11-29
"6851",20161129,"영등포구",0.032,0.009,0.9,0.005,46,24,"2016","11","29",2016-11-29
"6852",20161129,"화랑로",0.052,0.005,0.9,0.005,59,26,"2016","11","29",2016-11-29
"6853",20161129,"중랑구",0.043,0.01,0.6,0.007,43,24,"2016","11","29",2016-11-29
"6854",20161129,"서대문구",0.029,0.013,0.6,0.006,34,12,"2016","11","29",2016-11-29
"6855",20161129,"신촌로",0.056,0.005,1.1,0.008,35,17,"2016","11","29",2016-11-29
"6856",20161129,"마포구",0.047,0.007,0.8,0.005,38,19,"2016","11","29",2016-11-29
"6857",20161129,"강동구",0.042,0.008,0.6,0.005,52,27,"2016","11","29",2016-11-29
"6858",20161129,"서초구",0.046,0.006,0.8,0.005,44,20,"2016","11","29",2016-11-29
"6859",20161129,"강서구",0.039,0.009,0.5,0.006,43,21,"2016","11","29",2016-11-29
"6860",20161129,"금천구",0.05,0.006,0.7,0.005,36,24,"2016","11","29",2016-11-29
"6861",20161129,"광진구",0.041,0.01,0.6,0.005,38,25,"2016","11","29",2016-11-29
"6862",20161129,"종로",0.05,0.006,0.7,0.005,33,NA,"2016","11","29",2016-11-29
"6863",20161129,"용산구",0.037,0.006,0.7,0.004,34,23,"2016","11","29",2016-11-29
"6864",20161129,"구로구",0.034,0.008,0.6,0.006,43,24,"2016","11","29",2016-11-29
"6865",20161128,"양천구",0.026,0.014,0.7,0.004,68,36,"2016","11","28",2016-11-28
"6866",20161128,"구로구",0.02,0.018,0.5,0.006,83,41,"2016","11","28",2016-11-28
"6867",20161128,"강남구",0.027,0.013,0.6,0.007,96,45,"2016","11","28",2016-11-28
"6868",20161128,"중구",0.029,0.015,0.5,0.004,76,42,"2016","11","28",2016-11-28
"6869",20161128,"신촌로",0.045,0.007,1,0.008,91,35,"2016","11","28",2016-11-28
"6870",20161128,"관악구",0.03,0.016,0.6,0.007,66,40,"2016","11","28",2016-11-28
"6871",20161128,"송파구",0.032,0.014,0.7,0.005,72,34,"2016","11","28",2016-11-28
"6872",20161128,"한강대로",0.037,0.01,0.7,0.005,139,NA,"2016","11","28",2016-11-28
"6873",20161128,"성동구",0.029,0.012,NA,0.004,88,43,"2016","11","28",2016-11-28
"6874",20161128,"공항대로",0.044,0.012,0.6,0.005,89,34,"2016","11","28",2016-11-28
"6875",20161128,"도봉구",0.022,0.022,0.5,0.005,83,33,"2016","11","28",2016-11-28
"6876",20161128,"강남대로",0.064,0.008,0.8,0.007,104,NA,"2016","11","28",2016-11-28
"6877",20161128,"영등포로",0.05,0.01,0.6,0.007,94,NA,"2016","11","28",2016-11-28
"6878",20161128,"화랑로",0.048,0.01,0.8,0.005,97,43,"2016","11","28",2016-11-28
"6879",20161128,"광진구",0.034,0.015,0.7,0.004,83,53,"2016","11","28",2016-11-28
"6880",20161128,"노원구",0.02,0.021,0.6,0.004,73,40,"2016","11","28",2016-11-28
"6881",20161128,"종로구",0.027,0.016,0.6,0.003,78,47,"2016","11","28",2016-11-28
"6882",20161128,"동작대로",0.05,0.007,0.8,0.006,100,NA,"2016","11","28",2016-11-28
"6883",20161128,"종로",0.026,0.013,0.5,0.004,68,NA,"2016","11","28",2016-11-28
"6884",20161128,"동작구",0.029,0.016,0.6,0.004,71,38,"2016","11","28",2016-11-28
"6885",20161128,"서대문구",0.021,0.019,0.6,0.005,90,28,"2016","11","28",2016-11-28
"6886",20161128,"중랑구",0.036,0.012,0.7,0.006,100,46,"2016","11","28",2016-11-28
"6887",20161128,"강서구",0.022,0.019,0.5,0.006,75,32,"2016","11","28",2016-11-28
"6888",20161128,"강변북로",0.04,0.009,0.7,0.005,100,36,"2016","11","28",2016-11-28
"6889",20161128,"서초구",0.025,0.016,0.6,0.005,87,33,"2016","11","28",2016-11-28
"6890",20161128,"금천구",0.03,0.017,0.6,0.004,70,40,"2016","11","28",2016-11-28
"6891",20161128,"성북구",0.029,0.012,0.5,0.004,94,NA,"2016","11","28",2016-11-28
"6892",20161128,"강동구",0.032,0.012,0.6,0.005,101,44,"2016","11","28",2016-11-28
"6893",20161128,"영등포구",0.022,0.015,0.8,0.004,86,36,"2016","11","28",2016-11-28
"6894",20161128,"천호대로",0.049,0.008,0.6,0.004,50,NA,"2016","11","28",2016-11-28
"6895",20161128,"마포구",0.027,0.014,0.7,0.004,70,37,"2016","11","28",2016-11-28
"6896",20161128,"용산구",0.028,0.012,0.7,0.004,70,43,"2016","11","28",2016-11-28
"6897",20161128,"도산대로",0.03,0.011,1.1,0.005,93,37,"2016","11","28",2016-11-28
"6898",20161128,"은평구",0.028,0.009,0.7,0.005,83,39,"2016","11","28",2016-11-28
"6899",20161128,"강북구",0.03,0.017,0.6,0.004,72,37,"2016","11","28",2016-11-28
"6900",20161128,"정릉로",0.027,0.013,0.7,0.006,98,NA,"2016","11","28",2016-11-28
"6901",20161128,"동대문구",0.024,0.011,0.8,0.005,86,39,"2016","11","28",2016-11-28
"6902",20161128,"청계천로",0.04,0.013,0.7,0.006,66,41,"2016","11","28",2016-11-28
"6903",20161128,"홍릉로",0.038,0.009,1.2,0.007,71,41,"2016","11","28",2016-11-28
"6904",20161127,"성북구",0.041,0.003,0.8,0.004,90,NA,"2016","11","27",2016-11-27
"6905",20161127,"서대문구",0.031,0.007,0.8,0.005,80,32,"2016","11","27",2016-11-27
"6906",20161127,"한강대로",0.05,0.003,0.7,0.005,75,NA,"2016","11","27",2016-11-27
"6907",20161127,"구로구",0.032,0.005,0.7,0.006,72,49,"2016","11","27",2016-11-27
"6908",20161127,"도봉구",0.044,0.004,0.7,0.005,71,40,"2016","11","27",2016-11-27
"6909",20161127,"강남대로",0.073,0.005,1,0.007,87,NA,"2016","11","27",2016-11-27
"6910",20161127,"광진구",0.041,0.005,0.7,0.005,70,62,"2016","11","27",2016-11-27
"6911",20161127,"서초구",0.042,0.004,0.8,0.005,75,40,"2016","11","27",2016-11-27
"6912",20161127,"청계천로",0.055,0.003,0.8,0.005,66,52,"2016","11","27",2016-11-27
"6913",20161127,"홍릉로",0.046,0.003,1.4,0.006,68,54,"2016","11","27",2016-11-27
"6914",20161127,"동대문구",0.038,0.003,0.9,0.004,71,44,"2016","11","27",2016-11-27
"6915",20161127,"은평구",0.034,0.003,0.7,0.005,71,40,"2016","11","27",2016-11-27
"6916",20161127,"공항대로",0.055,0.003,0.9,0.005,79,49,"2016","11","27",2016-11-27
"6917",20161127,"화랑로",0.047,0.003,1,0.005,79,49,"2016","11","27",2016-11-27
"6918",20161127,"성동구",0.036,0.004,NA,0.004,69,45,"2016","11","27",2016-11-27
"6919",20161127,"용산구",0.035,0.003,0.8,0.004,67,53,"2016","11","27",2016-11-27
"6920",20161127,"영등포구",0.026,0.007,1,0.004,74,44,"2016","11","27",2016-11-27
"6921",20161127,"동작구",0.046,0.004,0.8,0.004,66,51,"2016","11","27",2016-11-27
"6922",20161127,"동작대로",0.057,0.005,1,0.006,100,NA,"2016","11","27",2016-11-27
"6923",20161127,"종로",0.042,0.003,0.6,0.004,66,NA,"2016","11","27",2016-11-27
"6924",20161127,"관악구",0.049,0.005,0.8,0.008,72,53,"2016","11","27",2016-11-27
"6925",20161127,"신촌로",0.055,0.003,1.2,0.006,72,39,"2016","11","27",2016-11-27
"6926",20161127,"강서구",0.042,0.004,0.7,0.006,59,38,"2016","11","27",2016-11-27
"6927",20161127,"마포구",0.042,0.004,0.8,0.004,72,50,"2016","11","27",2016-11-27
"6928",20161127,"양천구",0.042,0.003,0.9,0.004,72,51,"2016","11","27",2016-11-27
"6929",20161127,"강변북로",0.039,0.005,0.7,0.004,69,37,"2016","11","27",2016-11-27
"6930",20161127,"종로구",0.044,0.004,0.8,0.003,76,60,"2016","11","27",2016-11-27
"6931",20161127,"천호대로",0.047,0.002,0.9,0.004,59,NA,"2016","11","27",2016-11-27
"6932",20161127,"강남구",0.037,0.004,0.7,0.006,75,51,"2016","11","27",2016-11-27
"6933",20161127,"노원구",0.034,0.004,0.8,0.004,74,56,"2016","11","27",2016-11-27
"6934",20161127,"송파구",0.041,0.003,0.8,0.005,49,36,"2016","11","27",2016-11-27
"6935",20161127,"강북구",0.043,0.003,0.8,0.004,74,53,"2016","11","27",2016-11-27
"6936",20161127,"영등포로",0.064,0.002,0.7,0.006,99,NA,"2016","11","27",2016-11-27
"6937",20161127,"금천구",0.047,0.004,0.8,0.004,65,48,"2016","11","27",2016-11-27
"6938",20161127,"중랑구",0.039,0.004,0.7,0.005,73,48,"2016","11","27",2016-11-27
"6939",20161127,"중구",0.045,0.004,0.7,0.004,72,56,"2016","11","27",2016-11-27
"6940",20161127,"정릉로",0.032,0.004,0.9,0.005,92,NA,"2016","11","27",2016-11-27
"6941",20161127,"도산대로",0.049,0.003,1.3,0.005,79,43,"2016","11","27",2016-11-27
"6942",20161127,"강동구",0.037,0.003,0.7,0.004,71,45,"2016","11","27",2016-11-27
"6943",20161126,"구로구",0.037,0.003,0.8,0.005,59,37,"2016","11","26",2016-11-26
"6944",20161126,"은평구",0.033,0.006,0.6,0.005,46,29,"2016","11","26",2016-11-26
"6945",20161126,"중구",0.052,0.002,0.7,0.004,54,41,"2016","11","26",2016-11-26
"6946",20161126,"송파구",0.048,0.003,0.8,0.005,50,33,"2016","11","26",2016-11-26
"6947",20161126,"영등포구",0.031,0.007,0.9,0.004,58,34,"2016","11","26",2016-11-26
"6948",20161126,"성동구",0.043,0.003,NA,0.004,54,34,"2016","11","26",2016-11-26
"6949",20161126,"도산대로",0.048,0.003,1.4,0.005,59,33,"2016","11","26",2016-11-26
"6950",20161126,"서대문구",0.032,0.009,0.7,0.005,54,23,"2016","11","26",2016-11-26
"6951",20161126,"노원구",0.039,0.004,0.7,0.004,51,38,"2016","11","26",2016-11-26
"6952",20161126,"금천구",0.055,0.002,0.9,0.004,51,38,"2016","11","26",2016-11-26
"6953",20161126,"공항대로",0.069,0.002,0.9,0.005,69,36,"2016","11","26",2016-11-26
"6954",20161126,"동대문구",0.044,0.002,0.9,0.005,53,31,"2016","11","26",2016-11-26
"6955",20161126,"종로",0.06,0.002,0.8,0.005,47,NA,"2016","11","26",2016-11-26
"6956",20161126,"한강대로",0.056,0.001,0.7,0.005,58,NA,"2016","11","26",2016-11-26
"6957",20161126,"강서구",0.052,0.001,0.7,0.006,48,29,"2016","11","26",2016-11-26
"6958",20161126,"화랑로",0.057,0.003,0.9,0.005,62,34,"2016","11","26",2016-11-26
"6959",20161126,"영등포로",0.078,0.002,0.8,0.007,77,NA,"2016","11","26",2016-11-26
"6960",20161126,"용산구",0.042,0.002,0.7,0.004,49,39,"2016","11","26",2016-11-26
"6961",20161126,"강변북로",0.046,0.004,0.7,0.004,57,29,"2016","11","26",2016-11-26
"6962",20161126,"도봉구",0.048,0.003,0.7,0.006,49,28,"2016","11","26",2016-11-26
"6963",20161126,"중랑구",0.047,0.004,0.6,0.005,54,36,"2016","11","26",2016-11-26
"6964",20161126,"관악구",0.059,0.004,0.9,0.008,54,41,"2016","11","26",2016-11-26
"6965",20161126,"청계천로",0.066,0.002,0.8,0.006,45,37,"2016","11","26",2016-11-26
"6966",20161126,"홍릉로",0.051,0.003,1.2,0.006,48,37,"2016","11","26",2016-11-26
"6967",20161126,"마포구",0.05,0.003,0.8,0.004,53,33,"2016","11","26",2016-11-26
"6968",20161126,"강동구",0.044,0.003,0.7,0.004,65,38,"2016","11","26",2016-11-26
"6969",20161126,"천호대로",0.054,0.002,0.8,0.004,48,NA,"2016","11","26",2016-11-26
"6970",20161126,"신촌로",0.053,0.003,1,0.006,51,30,"2016","11","26",2016-11-26
"6971",20161126,"강남구",0.043,0.002,0.7,0.005,65,40,"2016","11","26",2016-11-26
"6972",20161126,"강남대로",0.102,0.004,1.1,0.007,72,NA,"2016","11","26",2016-11-26
"6973",20161126,"성북구",0.047,0.003,0.7,0.004,65,52,"2016","11","26",2016-11-26
"6974",20161126,"종로구",0.049,0.002,0.7,0.003,52,41,"2016","11","26",2016-11-26
"6975",20161126,"정릉로",0.047,0.002,0.9,0.007,62,NA,"2016","11","26",2016-11-26
"6976",20161126,"광진구",0.045,0.004,0.7,0.004,54,44,"2016","11","26",2016-11-26
"6977",20161126,"양천구",0.05,0.002,0.9,0.004,56,38,"2016","11","26",2016-11-26
"6978",20161126,"서초구",0.048,0.003,0.8,0.005,61,32,"2016","11","26",2016-11-26
"6979",20161126,"동작대로",0.063,0.004,1,0.006,77,NA,"2016","11","26",2016-11-26
"6980",20161126,"동작구",0.053,0.003,0.8,0.004,54,40,"2016","11","26",2016-11-26
"6981",20161126,"강북구",0.047,0.003,0.7,0.004,49,35,"2016","11","26",2016-11-26
"6982",20161125,"동작구",0.045,0.008,0.7,0.004,32,17,"2016","11","25",2016-11-25
"6983",20161125,"성동구",0.043,0.007,1,0.005,42,20,"2016","11","25",2016-11-25
"6984",20161125,"종로구",0.042,0.012,0.7,0.004,42,28,"2016","11","25",2016-11-25
"6985",20161125,"중랑구",0.045,0.011,0.6,0.006,44,21,"2016","11","25",2016-11-25
"6986",20161125,"은평구",0.034,0.006,0.6,0.006,35,17,"2016","11","25",2016-11-25
"6987",20161125,"서초구",0.045,0.008,0.7,0.005,38,17,"2016","11","25",2016-11-25
"6988",20161125,"홍릉로",0.053,0.006,1.3,0.007,39,24,"2016","11","25",2016-11-25
"6989",20161125,"강북구",0.045,0.008,0.7,0.005,33,20,"2016","11","25",2016-11-25
"6990",20161125,"동작대로",0.064,0.006,1,0.007,58,NA,"2016","11","25",2016-11-25
"6991",20161125,"신촌로",0.057,0.004,1.2,0.008,44,20,"2016","11","25",2016-11-25
"6992",20161125,"영등포구",0.031,0.01,0.9,0.004,42,19,"2016","11","25",2016-11-25
"6993",20161125,"서대문구",0.029,0.012,0.7,0.006,37,14,"2016","11","25",2016-11-25
"6994",20161125,"금천구",0.047,0.007,0.7,0.005,33,20,"2016","11","25",2016-11-25
"6995",20161125,"공항대로",0.07,0.004,1.1,0.006,77,25,"2016","11","25",2016-11-25
"6996",20161125,"천호대로",0.059,0.004,0.8,0.005,39,NA,"2016","11","25",2016-11-25
"6997",20161125,"마포구",0.049,0.005,0.8,0.005,34,14,"2016","11","25",2016-11-25
"6998",20161125,"강남구",0.042,0.007,0.6,0.005,46,22,"2016","11","25",2016-11-25
"6999",20161125,"한강대로",0.053,0.006,0.7,0.006,44,NA,"2016","11","25",2016-11-25
"7000",20161125,"강변북로",0.047,0.006,0.7,0.005,44,17,"2016","11","25",2016-11-25
"7001",20161125,"중구",0.044,0.009,0.6,0.004,36,22,"2016","11","25",2016-11-25
"7002",20161125,"용산구",0.038,0.008,0.6,0.004,30,21,"2016","11","25",2016-11-25
"7003",20161125,"강남대로",0.082,0.005,1.1,0.009,56,NA,"2016","11","25",2016-11-25
"7004",20161125,"송파구",0.046,0.008,0.7,0.005,41,23,"2016","11","25",2016-11-25
"7005",20161125,"광진구",0.044,0.009,0.6,0.005,42,27,"2016","11","25",2016-11-25
"7006",20161125,"도산대로",0.049,0.006,1.3,0.006,43,19,"2016","11","25",2016-11-25
"7007",20161125,"성북구",0.044,0.006,0.6,0.005,44,34,"2016","11","25",2016-11-25
"7008",20161125,"강서구",0.043,0.008,0.6,0.006,39,17,"2016","11","25",2016-11-25
"7009",20161125,"영등포로",0.075,0.006,0.7,0.007,48,NA,"2016","11","25",2016-11-25
"7010",20161125,"동대문구",0.041,0.009,0.9,0.006,47,24,"2016","11","25",2016-11-25
"7011",20161125,"정릉로",0.053,0.006,0.7,0.006,47,NA,"2016","11","25",2016-11-25
"7012",20161125,"화랑로",0.05,0.005,0.8,0.005,57,24,"2016","11","25",2016-11-25
"7013",20161125,"양천구",0.046,0.007,0.8,0.004,36,18,"2016","11","25",2016-11-25
"7014",20161125,"종로",0.051,0.005,0.6,0.004,29,NA,"2016","11","25",2016-11-25
"7015",20161125,"도봉구",0.039,0.012,0.7,0.005,39,18,"2016","11","25",2016-11-25
"7016",20161125,"청계천로",0.066,0.007,0.8,0.006,32,22,"2016","11","25",2016-11-25
"7017",20161125,"구로구",0.034,0.008,0.6,0.006,40,21,"2016","11","25",2016-11-25
"7018",20161125,"강동구",0.044,0.007,0.6,0.005,48,25,"2016","11","25",2016-11-25
"7019",20161125,"관악구",0.052,0.01,0.8,0.009,39,25,"2016","11","25",2016-11-25
"7020",20161125,"노원구",0.037,0.009,0.7,0.005,33,23,"2016","11","25",2016-11-25
"7021",20161124,"강남대로",0.062,0.01,0.7,0.007,38,NA,"2016","11","24",2016-11-24
"7022",20161124,"홍릉로",0.038,0.015,0.8,0.007,27,16,"2016","11","24",2016-11-24
"7023",20161124,"신촌로",0.043,0.009,0.9,0.008,37,16,"2016","11","24",2016-11-24
"7024",20161124,"한강대로",0.034,0.015,0.5,0.005,37,NA,"2016","11","24",2016-11-24
"7025",20161124,"중구",0.021,0.02,0.3,0.004,27,14,"2016","11","24",2016-11-24
"7026",20161124,"강동구",0.024,0.018,0.4,0.005,32,12,"2016","11","24",2016-11-24
"7027",20161124,"중랑구",0.026,0.017,0.4,0.005,30,13,"2016","11","24",2016-11-24
"7028",20161124,"서대문구",0.019,0.021,0.6,0.006,31,10,"2016","11","24",2016-11-24
"7029",20161124,"강서구",0.022,0.02,0.3,0.006,29,12,"2016","11","24",2016-11-24
"7030",20161124,"서초구",0.025,0.018,0.4,0.005,27,11,"2016","11","24",2016-11-24
"7031",20161124,"공항대로",0.046,0.01,0.5,0.005,44,16,"2016","11","24",2016-11-24
"7032",20161124,"마포구",0.025,0.017,0.5,0.004,25,8,"2016","11","24",2016-11-24
"7033",20161124,"동작구",0.024,0.02,0.4,0.004,25,11,"2016","11","24",2016-11-24
"7034",20161124,"강북구",0.022,0.021,0.4,0.005,21,11,"2016","11","24",2016-11-24
"7035",20161124,"천호대로",0.042,0.011,1.3,0.005,24,NA,"2016","11","24",2016-11-24
"7036",20161124,"도산대로",0.029,0.013,1,0.005,28,12,"2016","11","24",2016-11-24
"7037",20161124,"노원구",0.019,0.022,0.4,0.003,22,14,"2016","11","24",2016-11-24
"7038",20161124,"광진구",0.023,0.022,0.4,0.005,26,11,"2016","11","24",2016-11-24
"7039",20161124,"강변북로",0.034,0.013,0.4,0.005,32,13,"2016","11","24",2016-11-24
"7040",20161124,"송파구",0.023,0.021,0.3,0.004,24,11,"2016","11","24",2016-11-24
"7041",20161124,"은평구",0.023,0.012,0.4,0.006,31,11,"2016","11","24",2016-11-24
"7042",20161124,"구로구",0.02,0.019,0.3,0.006,27,13,"2016","11","24",2016-11-24
"7043",20161124,"양천구",0.028,0.015,0.5,0.004,26,13,"2016","11","24",2016-11-24
"7044",20161124,"동작대로",0.049,0.01,0.6,0.007,40,NA,"2016","11","24",2016-11-24
"7045",20161124,"종로구",0.023,0.019,0.4,0.003,26,14,"2016","11","24",2016-11-24
"7046",20161124,"강남구",0.024,0.018,0.4,0.005,30,14,"2016","11","24",2016-11-24
"7047",20161124,"정릉로",0.035,0.019,0.5,0.006,31,NA,"2016","11","24",2016-11-24
"7048",20161124,"청계천로",0.037,0.017,0.5,0.006,24,15,"2016","11","24",2016-11-24
"7049",20161124,"영등포로",0.051,0.015,0.4,0.007,33,NA,"2016","11","24",2016-11-24
"7050",20161124,"관악구",0.028,0.02,0.4,0.008,25,16,"2016","11","24",2016-11-24
"7051",20161124,"도봉구",0.017,0.023,0.4,0.004,26,10,"2016","11","24",2016-11-24
"7052",20161124,"화랑로",0.042,0.011,0.6,0.005,38,14,"2016","11","24",2016-11-24
"7053",20161124,"성동구",0.025,0.016,0.6,0.004,31,13,"2016","11","24",2016-11-24
"7054",20161124,"영등포구",0.021,0.016,0.7,0.004,32,13,"2016","11","24",2016-11-24
"7055",20161124,"용산구",0.024,0.015,0.4,0.004,24,15,"2016","11","24",2016-11-24
"7056",20161124,"동대문구",0.017,0.016,0.5,0.004,22,10,"2016","11","24",2016-11-24
"7057",20161124,"금천구",0.027,0.018,0.5,0.005,26,14,"2016","11","24",2016-11-24
"7058",20161124,"종로",0.023,0.019,0.3,0.004,22,NA,"2016","11","24",2016-11-24
"7059",20161124,"성북구",0.019,0.019,0.3,0.004,24,19,"2016","11","24",2016-11-24
"7060",20161123,"영등포구",0.018,0.017,0.7,0.004,42,15,"2016","11","23",2016-11-23
"7061",20161123,"관악구",0.025,0.018,0.4,0.007,32,17,"2016","11","23",2016-11-23
"7062",20161123,"강남구",0.027,0.013,0.4,0.005,45,17,"2016","11","23",2016-11-23
"7063",20161123,"천호대로",0.044,0.008,0.4,0.004,48,NA,"2016","11","23",2016-11-23
"7064",20161123,"화랑로",0.031,0.012,0.6,0.005,45,14,"2016","11","23",2016-11-23
"7065",20161123,"동작대로",0.043,0.01,0.6,0.006,49,NA,"2016","11","23",2016-11-23
"7066",20161123,"동작구",0.022,0.017,0.4,0.004,33,13,"2016","11","23",2016-11-23
"7067",20161123,"서대문구",0.017,0.021,0.6,0.005,44,12,"2016","11","23",2016-11-23
"7068",20161123,"신촌로",0.038,0.009,0.8,0.006,44,17,"2016","11","23",2016-11-23
"7069",20161123,"강변북로",0.034,0.011,0.5,0.005,51,15,"2016","11","23",2016-11-23
"7070",20161123,"중구",0.021,0.016,0.3,0.003,38,17,"2016","11","23",2016-11-23
"7071",20161123,"은평구",0.018,0.013,0.4,0.006,41,17,"2016","11","23",2016-11-23
"7072",20161123,"중랑구",0.027,0.012,0.4,0.005,40,18,"2016","11","23",2016-11-23
"7073",20161123,"홍릉로",0.035,0.012,0.9,0.007,37,20,"2016","11","23",2016-11-23
"7074",20161123,"영등포로",0.039,0.016,0.4,0.006,41,NA,"2016","11","23",2016-11-23
"7075",20161123,"동대문구",0.023,0.012,0.6,0.005,41,14,"2016","11","23",2016-11-23
"7076",20161123,"강동구",0.024,0.014,0.4,0.005,47,15,"2016","11","23",2016-11-23
"7077",20161123,"송파구",0.026,0.015,0.4,0.005,38,16,"2016","11","23",2016-11-23
"7078",20161123,"종로",0.021,0.017,0.4,0.004,32,NA,"2016","11","23",2016-11-23
"7079",20161123,"마포구",0.022,0.015,0.5,0.004,32,10,"2016","11","23",2016-11-23
"7080",20161123,"성북구",0.021,0.013,0.4,0.004,33,22,"2016","11","23",2016-11-23
"7081",20161123,"종로구",0.022,0.015,0.4,0.003,35,15,"2016","11","23",2016-11-23
"7082",20161123,"강남대로",0.057,0.008,0.7,0.007,50,NA,"2016","11","23",2016-11-23
"7083",20161123,"공항대로",0.039,0.011,0.5,0.004,57,17,"2016","11","23",2016-11-23
"7084",20161123,"도산대로",0.026,0.01,0.9,0.005,40,14,"2016","11","23",2016-11-23
"7085",20161123,"서초구",0.025,0.014,0.4,0.005,39,13,"2016","11","23",2016-11-23
"7086",20161123,"금천구",0.025,0.016,0.4,0.004,35,16,"2016","11","23",2016-11-23
"7087",20161123,"광진구",0.024,0.017,0.4,0.004,39,16,"2016","11","23",2016-11-23
"7088",20161123,"구로구",0.018,0.017,0.3,0.005,37,13,"2016","11","23",2016-11-23
"7089",20161123,"한강대로",0.032,0.013,0.5,0.005,50,NA,"2016","11","23",2016-11-23
"7090",20161123,"도봉구",0.015,0.02,0.4,0.004,41,13,"2016","11","23",2016-11-23
"7091",20161123,"노원구",0.013,0.023,0.4,0.003,29,16,"2016","11","23",2016-11-23
"7092",20161123,"양천구",0.023,0.015,0.4,0.004,35,14,"2016","11","23",2016-11-23
"7093",20161123,"성동구",0.024,0.013,0.5,0.004,45,17,"2016","11","23",2016-11-23
"7094",20161123,"청계천로",0.035,0.014,0.5,0.006,31,18,"2016","11","23",2016-11-23
"7095",20161123,"정릉로",0.042,0.013,0.6,0.005,48,NA,"2016","11","23",2016-11-23
"7096",20161123,"용산구",0.025,0.011,0.4,0.004,34,18,"2016","11","23",2016-11-23
"7097",20161123,"강북구",0.021,0.018,0.4,0.004,32,14,"2016","11","23",2016-11-23
"7098",20161123,"강서구",0.019,0.018,0.3,0.006,40,14,"2016","11","23",2016-11-23
"7099",20161122,"서대문구",0.016,0.024,0.5,0.005,47,14,"2016","11","22",2016-11-22
"7100",20161122,"관악구",0.021,0.023,0.4,0.006,36,22,"2016","11","22",2016-11-22
"7101",20161122,"광진구",0.023,0.02,0.5,0.004,43,20,"2016","11","22",2016-11-22
"7102",20161122,"금천구",0.021,0.021,0.4,0.004,37,18,"2016","11","22",2016-11-22
"7103",20161122,"성북구",0.017,0.017,0.4,0.003,46,24,"2016","11","22",2016-11-22
"7104",20161122,"성동구",0.021,0.017,0.4,0.004,48,21,"2016","11","22",2016-11-22
"7105",20161122,"종로구",0.017,0.021,0.3,0.003,40,19,"2016","11","22",2016-11-22
"7106",20161122,"중랑구",0.024,0.018,0.4,0.005,57,25,"2016","11","22",2016-11-22
"7107",20161122,"신촌로",0.038,0.01,0.8,0.006,50,20,"2016","11","22",2016-11-22
"7108",20161122,"강서구",0.014,0.025,0.3,0.005,41,16,"2016","11","22",2016-11-22
"7109",20161122,"한강대로",0.027,0.016,0.4,0.004,49,NA,"2016","11","22",2016-11-22
"7110",20161122,"중구",0.016,0.022,0.3,0.003,42,20,"2016","11","22",2016-11-22
"7111",20161122,"강남대로",0.05,0.01,0.7,0.006,50,NA,"2016","11","22",2016-11-22
"7112",20161122,"강북구",0.018,0.022,0.4,0.004,35,17,"2016","11","22",2016-11-22
"7113",20161122,"양천구",0.02,0.019,0.4,0.004,35,16,"2016","11","22",2016-11-22
"7114",20161122,"노원구",0.013,0.026,0.4,0.003,34,19,"2016","11","22",2016-11-22
"7115",20161122,"동작대로",0.041,0.012,0.6,0.005,54,NA,"2016","11","22",2016-11-22
"7116",20161122,"공항대로",0.032,0.015,0.4,0.005,51,17,"2016","11","22",2016-11-22
"7117",20161122,"영등포로",0.033,0.019,0.4,0.006,50,NA,"2016","11","22",2016-11-22
"7118",20161122,"강변북로",0.036,0.011,0.5,0.004,54,16,"2016","11","22",2016-11-22
"7119",20161122,"화랑로",0.03,0.014,0.5,0.004,50,17,"2016","11","22",2016-11-22
"7120",20161122,"강동구",0.024,0.017,0.5,0.005,55,22,"2016","11","22",2016-11-22
